taxid,rank,date,shield_no
945451,SGT DET SQUAD,11/22/2022,
972493,POLICE OFFICER,10/12/2021,6311
973194,POLICE OFFICER,12/29/2021,30966
968886,POLICE OFFICER,10/7/2019,22307
975309,POLICE OFFICER,10/19/2022,16054
975905,POLICE OFFICER,10/21/2022,3283
973195,POLICE OFFICER,12/29/2021,20004
964858,POLICE OFFICER,1/10/2018,28090
968911,POLICE OFFICER,1/6/2020,22106
968208,POLICE OFFICER,10/7/2019,6458
970366,POLICE OFFICER,12/29/2020,1094
977012,POLICE OFFICER,7/5/2023,13357
977013,POLICE OFFICER,7/5/2023,27050
968912,POLICE OFFICER,1/6/2020,27625
962195,POLICE OFFICER,10/11/2016,20209
889471,POLICE OFFICER,1/1/1990,8714
889471,DETECTIVE,12/24/2001,2820
961591,POLICE OFFICER,7/13/2016,6428
965644,POLICE OFFICER,4/25/2018,21067
968210,POLICE OFFICER,10/7/2019,7368
973882,POLICE OFFICER,4/13/2022,8405
963831,POLICE OFFICER,7/5/2017,26113
949954,POLICE OFFICER,7/6/2011,13014
936093,POLICE OFFICER,1/10/2005,23479
936093,SERGEANT,6/29/2012,2157
949835,POLICE OFFICER,7/6/2011,20113
949835,DETECTIVE,1/27/2017,5992
949835,SERGEANT,10/7/2019,2933
949835,SGT DET SQUAD,4/4/2024,
934363,POLICE OFFICER,7/1/2004,21504
934363,DETECTIVE,5/27/2022,4588
963833,POLICE OFFICER,7/5/2017,25760
978343,POLICE OFFICER,1/3/2024,19164
978343,POLICE OFFICER,1/16/2024,767
936095,POLICE OFFICER,1/10/2005,31645
936095,SERGEANT,11/22/2016,1835
949957,POLICE OFFICER,7/6/2011,8316
949957,DETECTIVE,5/30/2023,1123
971299,POLICE OFFICER,4/28/2021,19593
973196,POLICE OFFICER,12/29/2021,20267
940948,POLICE OFFICER,1/9/2006,20743
940948,DETECTIVE,12/22/2017,6669
940948,SERGEANT,10/30/2019,1067
940948,LIEUTENANT,9/30/2024,
952380,POLICE OFFICER,7/11/2012,6077
952380,SERGEANT,12/23/2022,4077
952380,LIEUTENANT,12/23/2024,
977711,POLICE OFFICER,10/25/2023,23187
973197,POLICE OFFICER,12/29/2021,20541
944303,POLICE OFFICER,7/9/2007,15420
944303,SERGEANT,2/28/2014,1047
944303,LIEUTENANT,5/3/2019,
948585,POLICE OFFICER,7/6/2010,9438
948585,SERGEANT,3/18/2021,130
970962,POLICE OFFICER,2/24/2021,22723
977712,POLICE OFFICER,10/25/2023,110
979672,POLICE OFFICER,7/3/2024,12057
965918,POLICE OFFICER,7/2/2018,4444
941549,POLICE OFFICER,7/10/2006,28355
941549,SERGEANT,6/28/2024,4501
978344,POLICE OFFICER,1/3/2024,19676
975946,POLICE OFFICER,1/17/2023,12220
934364,POLICE OFFICER,7/1/2004,10798
973198,POLICE OFFICER,12/29/2021,21285
952381,POLICE OFFICER,7/11/2012,30643
952381,SERGEANT,8/30/2024,470
975310,POLICE OFFICER,10/19/2022,10430
975310,POLICE OFFICER,11/6/2024,4525
937936,POLICE OFFICER,7/11/2005,29118
937936,SERGEANT,3/2/2015,1289
934975,POLICE OFFICER,7/1/2004,10243
934975,SERGEANT,10/29/2010,274
934975,SGT DET SQUAD,8/25/2023,
980287,POLICE OFFICER,7/19/2024,15931
949958,POLICE OFFICER,7/6/2011,25347
949958,SERGEANT,10/7/2019,3120
974699,POLICE OFFICER,7/13/2022,19663
945454,POLICE OFFICER,1/7/2008,25988
951477,POLICE OFFICER,1/9/2012,8219
964861,POLICE OFFICER,1/10/2018,26278
942926,POLICE OFFICER,1/10/2007,16692
942926,SERGEANT,12/19/2019,5033
977713,POLICE OFFICER,10/25/2023,3627
967739,POLICE OFFICER,7/1/2019,14901
969449,POLICE OFFICER,11/2/2020,11980
959780,POLICE OFFICER,10/7/2015,21975
937937,POLICE OFFICER,7/11/2005,6642
937937,SERGEANT,3/18/2021,135
970964,POLICE OFFICER,2/24/2021,23495
954459,POLICE OFFICER,7/9/2013,6796
954459,SERGEANT,6/28/2019,104
964860,POLICE OFFICER,1/10/2018,29105
960124,POLICE OFFICER,1/6/2016,3365
951479,POLICE OFFICER,1/9/2012,6549
971780,POLICE OFFICER,7/7/2021,11884
971781,POLICE OFFICER,7/7/2021,12567
975312,POLICE OFFICER,10/19/2022,17259
956367,POLICE OFFICER,7/9/2014,9923
949959,POLICE OFFICER,7/6/2011,16469
949959,DETECTIVE,8/22/2017,4092
968913,POLICE OFFICER,1/6/2020,8134
959436,POLICE OFFICER,10/7/2015,24060
959436,DETECTIVE,5/30/2023,1517
968209,POLICE OFFICER,10/7/2019,5491
948587,POLICE OFFICER,7/6/2010,4362
937938,POLICE OFFICER,7/11/2005,26116
937938,DETECTIVE,4/24/2015,6499
970367,POLICE OFFICER,12/29/2020,1793
975311,POLICE OFFICER,10/19/2022,16629
966417,POLICE OFFICER,10/24/2018,9153
969450,POLICE OFFICER,11/2/2020,22357
969450,POLICE OFFICER,2/1/2021,22359
960125,POLICE OFFICER,1/6/2016,11336
977014,POLICE OFFICER,7/5/2023,22487
945455,POLICE OFFICER,1/7/2008,4262
945455,DETECTIVE,11/3/2014,729
945455,SERGEANT,11/24/2020,1030
968914,POLICE OFFICER,1/6/2020,22153
907685,POLICE OFFICER,10/28/1994,7914
968915,POLICE OFFICER,1/27/2020,23341
949961,POLICE OFFICER,7/6/2011,20671
949961,SERGEANT,3/27/2018,765
949961,LIEUTENANT,1/26/2024,
973199,POLICE OFFICER,12/29/2021,20149
946719,POLICE OFFICER,7/8/2008,19747
946719,DETECTIVE,8/31/2018,3016
969451,POLICE OFFICER,11/2/2020,13307
962911,POLICE OFFICER,1/4/2017,20404
971782,POLICE OFFICER,7/7/2021,16497
976566,POLICE OFFICER,4/26/2023,15660
961593,POLICE OFFICER,7/13/2016,6440
963355,POLICE OFFICER,4/12/2017,12406
963355,DETECTIVE,9/30/2024,5520
939841,POLICE OFFICER,1/9/2006,11482
939841,DETECTIVE,1/25/2019,4120
939841,SERGEANT,5/3/2019,4308
949964,POLICE OFFICER,7/6/2011,30047
952382,POLICE OFFICER,7/11/2012,126
952382,SERGEANT,10/7/2019,3129
952382,LIEUTENANT,4/4/2024,
969452,POLICE OFFICER,11/2/2020,14128
963835,POLICE OFFICER,7/5/2017,16660
972495,POLICE OFFICER,10/12/2021,7009
966923,POLICE OFFICER,1/3/2019,26922
954460,POLICE OFFICER,7/9/2013,11948
970368,POLICE OFFICER,12/29/2020,2224
955705,POLICE OFFICER,1/8/2014,3792
921104,POLICE OFFICER,7/1/1998,28999
921104,POLICE OFFICER,4/21/2010,18245
921104,SERGEANT,10/29/2010,293
952383,POLICE OFFICER,7/11/2012,1035
960128,POLICE OFFICER,1/6/2016,3810
943037,POLICE OFFICER,1/10/2007,16794
943037,SERGEANT,2/24/2017,1218
941312,POLICE OFFICER,7/10/2006,13475
941312,SERGEANT,6/30/2017,952
927886,POLICE OFFICER,7/2/2001,24020
975947,POLICE OFFICER,1/17/2023,1093
964357,POLICE OFFICER,10/18/2017,1263
954461,POLICE OFFICER,7/9/2013,107
954461,DETECTIVE,6/10/2021,2042
973884,POLICE OFFICER,4/13/2022,12362
941313,POLICE OFFICER,7/10/2006,8917
974700,POLICE OFFICER,7/13/2022,20182
948140,POLICE OFFICER,1/14/2009,7926
948140,SERGEANT,4/28/2017,809
948140,SGT DET SQUAD,10/18/2021,
978345,POLICE OFFICER,1/3/2024,21046
973885,POLICE OFFICER,4/13/2022,12742
966924,POLICE OFFICER,1/3/2019,30227
934368,POLICE OFFICER,7/1/2004,3348
960129,POLICE OFFICER,1/6/2016,14450
960129,DETECTIVE,12/21/2021,4755
979019,POLICE OFFICER,4/24/2024,4406
969453,POLICE OFFICER,11/2/2020,23041
923946,POLICE OFFICER,7/7/1999,19508
923946,DETECTIVE,2/26/2003,7825
933593,POLICE OFFICER,1/20/2004,15655
933593,SERGEANT,6/24/2011,1076
933593,LIEUTENANT,10/25/2013,
933593,SERGEANT,3/24/2016,1077
955706,POLICE OFFICER,1/8/2014,15183
955706,DETECTIVE,6/10/2021,2056
958214,POLICE OFFICER,7/8/2015,20396
958214,DETECTIVE,1/27/2023,7320
968916,POLICE OFFICER,1/6/2020,14038
961485,POLICE OFFICER,4/6/2016,1118
936668,POLICE OFFICER,1/10/2005,22233
936668,DETECTIVE,4/29/2011,6327
936668,SERGEANT,8/30/2012,5541
936668,LIEUTENANT,6/28/2019,
941315,POLICE OFFICER,7/10/2006,13496
941315,DETECTIVE,8/30/2012,6473
948590,POLICE OFFICER,7/6/2010,15260
959437,POLICE OFFICER,10/7/2015,21565
973886,POLICE OFFICER,4/13/2022,12983
965919,POLICE OFFICER,7/2/2018,8053
963356,POLICE OFFICER,4/12/2017,12777
964862,POLICE OFFICER,1/10/2018,28180
941328,POLICE OFFICER,7/10/2006,4759
941328,SERGEANT,8/30/2012,1006
959438,POLICE OFFICER,10/7/2015,16599
959438,POLICE OFFICER,5/30/2019,1210
956370,POLICE OFFICER,7/9/2014,7517
966925,POLICE OFFICER,1/3/2019,29733
975313,POLICE OFFICER,10/19/2022,19619
967406,POLICE OFFICER,4/15/2019,2925
973887,POLICE OFFICER,4/13/2022,13242
929591,POLICE OFFICER,7/1/2002,30258
929591,DETECTIVE,1/28/2011,5649
975948,POLICE OFFICER,1/17/2023,8005
932238,POLICE OFFICER,7/1/2003,74
932238,SERGEANT,2/9/2022,1055
919974,POLICE OFFICER,12/8/1997,29574
919974,SERGEANT,7/29/2005,1226
919974,LIEUTENANT,2/24/2012,
919974,LT SPECIAL ASSIGN,6/24/2022,
937942,POLICE OFFICER,7/11/2005,7742
937942,DETECTIVE,5/2/2016,3742
969454,POLICE OFFICER,11/2/2020,10438
964359,POLICE OFFICER,10/18/2017,15534
979020,POLICE OFFICER,4/24/2024,5422
964863,POLICE OFFICER,1/10/2018,8938
949966,POLICE OFFICER,7/6/2011,3585
979615,POLICE OFFICER,5/8/2024,11226
959440,POLICE OFFICER,10/7/2015,21441
959440,SERGEANT,5/30/2023,1604
942927,POLICE OFFICER,1/10/2007,1483
942927,DETECTIVE,1/27/2017,4469
953617,POLICE OFFICER,1/9/2013,10378
953617,SERGEANT,10/18/2021,2754
953617,LIEUTENANT,5/31/2024,
905654,POLICE OFFICER,2/28/1994,9452
977714,POLICE OFFICER,10/25/2023,52
945457,POLICE OFFICER,1/7/2008,24480
945457,DETECTIVE,12/22/2017,116
926477,POLICE OFFICER,9/29/2000,5762
926477,DETECTIVE,9/29/2008,3807
945458,POLICE OFFICER,1/7/2008,4404
945458,DETECTIVE,4/25/2014,6427
945458,SERGEANT,6/25/2014,1350
945458,LIEUTENANT,2/9/2022,
936966,POLICE OFFICER,1/10/2005,14617
936966,DETECTIVE,8/31/2018,585
924841,POLICE OFFICER,3/1/2000,1634
924841,SERGEANT,7/31/2006,19
971784,POLICE OFFICER,7/7/2021,31247
962930,POLICE OFFICER,1/4/2017,21112
977715,POLICE OFFICER,10/25/2023,7455
946662,POLICE OFFICER,7/8/2008,2404
946662,DETECTIVE,5/2/2016,3761
946662,SERGEANT,1/30/2018,3835
946662,SGT DET SQUAD,5/30/2023,
961486,POLICE OFFICER,4/6/2016,1364
919976,POLICE OFFICER,12/8/1997,6099
919976,SERGEANT,2/28/2003,3228
919976,LIEUTENANT,3/31/2006,
919976,CAPTAIN,9/29/2008,
919976,DEPUTY INSPECTOR,12/18/2015,
948591,POLICE OFFICER,7/6/2010,105
958215,POLICE OFFICER,7/8/2015,19600
958216,POLICE OFFICER,7/8/2015,18821
960130,POLICE OFFICER,1/6/2016,11843
934370,POLICE OFFICER,7/1/2004,10717
934370,SERGEANT,9/28/2015,1246
934370,LIEUTENANT,11/22/2022,
965920,POLICE OFFICER,7/2/2018,12522
965920,DETECTIVE,1/26/2024,1447
979674,POLICE OFFICER,7/3/2024,1567
968918,POLICE OFFICER,1/6/2020,24176
959441,POLICE OFFICER,10/7/2015,21566
959441,SERGEANT,8/30/2024,655
943995,POLICE OFFICER,1/10/2007,27729
943995,SERGEANT,2/9/2022,1056
977716,POLICE OFFICER,10/25/2023,14311
958218,POLICE OFFICER,7/8/2015,20659
961594,POLICE OFFICER,7/13/2016,3567
936098,POLICE OFFICER,1/10/2005,27349
936098,SERGEANT,3/30/2012,343
929595,POLICE OFFICER,7/1/2002,25335
929595,DETECTIVE,7/27/2018,1619
929653,POLICE OFFICER,7/1/2002,23855
929653,SERGEANT,6/25/2014,2263
954463,POLICE OFFICER,7/9/2013,13919
954463,SERGEANT,9/30/2024,1018
979021,POLICE OFFICER,4/24/2024,6641
962199,POLICE OFFICER,10/11/2016,20033
966418,POLICE OFFICER,10/24/2018,18910
949968,POLICE OFFICER,7/6/2011,9722
949968,DETECTIVE,5/30/2023,3176
962200,POLICE OFFICER,10/11/2016,20407
979675,POLICE OFFICER,7/3/2024,462
973889,POLICE OFFICER,4/13/2022,13495
978849,POLICE OFFICER,1/17/2024,202
949969,POLICE OFFICER,7/6/2011,17856
952384,POLICE OFFICER,7/11/2012,12229
952384,DETECTIVE,12/21/2021,4814
952384,SERGEANT,9/30/2022,3009
952385,POLICE OFFICER,7/11/2012,142
952385,POLICE OFFICER,9/10/2012,4290
970369,POLICE OFFICER,12/29/2020,1103
969455,POLICE OFFICER,11/2/2020,10881
978346,POLICE OFFICER,1/3/2024,793
961595,POLICE OFFICER,7/13/2016,6527
980288,POLICE OFFICER,7/19/2024,9618
953619,POLICE OFFICER,1/9/2013,6578
980289,POLICE OFFICER,7/19/2024,11431
947703,POLICE OFFICER,7/8/2008,9475
947703,DETECTIVE,6/28/2019,4418
947703,SERGEANT,3/18/2021,154
947703,SGT DET SQUAD,2/28/2025,
941317,POLICE OFFICER,7/10/2006,8923
941317,SERGEANT,6/29/2012,3869
955072,POLICE OFFICER,7/9/2013,8492
969456,POLICE OFFICER,11/2/2020,10013
957315,POLICE OFFICER,1/7/2015,9595
957315,DETECTIVE,6/10/2021,2094
949971,POLICE OFFICER,7/6/2011,2844
949971,DETECTIVE,7/27/2018,1621
934818,POLICE OFFICER,7/1/2004,11808
934818,SERGEANT,9/29/2014,4544
934818,SGT DET SQUAD,1/27/2023,
889483,POLICE OFFICER,1/1/1990,24904
889483,DETECTIVE,3/1/2013,100
952386,POLICE OFFICER,7/11/2012,25108
952386,DETECTIVE,11/20/2018,1084
952386,SERGEANT,9/30/2024,1033
958220,POLICE OFFICER,7/8/2015,20663
958220,DETECTIVE,8/26/2022,6250
970965,POLICE OFFICER,2/24/2021,24573
969457,POLICE OFFICER,11/2/2020,16706
968919,POLICE OFFICER,1/6/2020,25196
978347,POLICE OFFICER,1/3/2024,23191
947964,POLICE OFFICER,1/14/2009,8054
941318,POLICE OFFICER,7/10/2006,3082
941318,DETECTIVE,3/27/2015,5183
954464,POLICE OFFICER,7/9/2013,601
944306,POLICE OFFICER,7/9/2007,4835
944306,DETECTIVE,9/30/2024,5713
944306,SERGEANT,11/27/2024,2121
977460,POLICE OFFICER,7/19/2023,13949
961596,POLICE OFFICER,7/13/2016,13992
961596,SERGEANT,6/28/2024,4508
944936,POLICE OFFICER,7/9/2007,21364
944936,DETECTIVE,11/3/2014,769
934371,POLICE OFFICER,7/1/2004,319
934371,SERGEANT,3/28/2013,325
934371,LIEUTENANT,11/20/2018,
974701,POLICE OFFICER,7/13/2022,21399
937949,POLICE OFFICER,7/11/2005,25456
937949,DETECTIVE,4/28/2017,3000
961597,POLICE OFFICER,7/13/2016,471
961597,DETECTIVE,2/28/2025,1020
937950,POLICE OFFICER,7/11/2005,5789
937950,DETECTIVE,12/23/2013,1522
954465,POLICE OFFICER,7/9/2013,10010
954465,SERGEANT,10/30/2019,1070
971786,POLICE OFFICER,7/7/2021,21177
941319,POLICE OFFICER,7/10/2006,13811
941319,SERGEANT,6/25/2014,2496
942930,POLICE OFFICER,1/10/2007,17601
942930,SERGEANT,10/30/2019,1082
951481,POLICE OFFICER,1/9/2012,5502
951481,SERGEANT,4/26/2024,2855
934372,POLICE OFFICER,7/1/2004,7603
934372,DETECTIVE,8/31/2018,7753
967740,POLICE OFFICER,7/1/2019,15378
949972,POLICE OFFICER,7/6/2011,11042
949972,SERGEANT,6/24/2022,4330
971302,POLICE OFFICER,4/28/2021,16666
963837,POLICE OFFICER,7/5/2017,18025
934373,POLICE OFFICER,7/1/2004,21660
934373,SERGEANT,10/25/2013,450
934373,LIEUTENANT,11/22/2022,
975265,POLICE OFFICER,7/15/2022,17893
934374,POLICE OFFICER,7/1/2004,382
934374,DETECTIVE,8/22/2017,154
945459,POLICE OFFICER,1/7/2008,24483
955129,POLICE OFFICER,7/9/2013,3427
955129,DETECTIVE,7/30/2021,5090
977015,POLICE OFFICER,7/5/2023,28314
981014,POLICE OFFICER,1/29/2025,28314
926532,POLICE OFFICER,9/29/2000,15897
926532,SERGEANT,8/2/2011,102
969458,POLICE OFFICER,11/2/2020,16538
980344,POLICE OFFICER,10/30/2024,7808
977717,POLICE OFFICER,10/25/2023,14485
972498,POLICE OFFICER,10/12/2021,7390
962913,POLICE OFFICER,1/4/2017,18509
962913,DETECTIVE,9/29/2023,7524
962913,SERGEANT,12/22/2023,5244
965647,POLICE OFFICER,4/25/2018,1768
970966,POLICE OFFICER,2/24/2021,22769
967407,POLICE OFFICER,4/15/2019,1209
952388,POLICE OFFICER,7/11/2012,23113
952388,DETECTIVE,6/8/2017,1661
951482,POLICE OFFICER,1/9/2012,4231
941320,POLICE OFFICER,7/10/2006,10057
948593,POLICE OFFICER,7/6/2010,919
948593,DETECTIVE,6/10/2021,2107
968211,POLICE OFFICER,10/7/2019,6554
953620,POLICE OFFICER,1/9/2013,30507
961599,POLICE OFFICER,7/13/2016,11340
957317,POLICE OFFICER,1/7/2015,8589
957317,SERGEANT,7/28/2023,1121
966419,POLICE OFFICER,10/24/2018,2322
966419,POLICE OFFICER,2/10/2023,7771
977016,POLICE OFFICER,7/5/2023,23409
973890,POLICE OFFICER,4/13/2022,3832
980790,POLICE OFFICER,10/30/2024,2639
954337,POLICE OFFICER,1/9/2013,1634
975562,POLICE OFFICER,10/19/2022,2852
976567,POLICE OFFICER,4/26/2023,17799
939845,POLICE OFFICER,1/9/2006,27077
939845,DETECTIVE,9/29/2008,2771
