taxid,rank,date,shield_no
967912,POLICE OFFICER,7/1/2019,15517
966091,POLICE OFFICER,7/2/2018,3475
928437,POLICE OFFICER,7/2/2001,7964
964539,POLICE OFFICER,10/18/2017,4327
952815,POLICE OFFICER,7/11/2012,1542
952815,DETECTIVE,2/9/2022,1406
967536,POLICE OFFICER,4/15/2019,5020
967536,SERGEANT,4/26/2024,3760
977933,POLICE OFFICER,10/25/2023,6073
949866,POLICE OFFICER,7/6/2011,21022
915848,POLICE OFFICER,6/30/1995,23188
915848,SERGEANT,8/18/2000,4627
915848,LIEUTENANT,11/25/2003,
915848,CAPTAIN,7/2/2010,
915848,DEPUTY INSPECTOR,8/31/2015,
915848,INSPECTOR,6/10/2021,
915848,DEPUTY CHIEF,10/28/2022,
979907,POLICE OFFICER,7/3/2024,29463
979907,POLICE OFFICER,8/21/2024,23188
976169,POLICE OFFICER,1/17/2023,3012
979908,POLICE OFFICER,7/3/2024,16077
957650,POLICE OFFICER,1/7/2015,16691
948349,POLICE OFFICER,7/14/2009,26807
948349,POLICE OFFICER,11/15/2010,14835
948349,POLICE OFFICER,11/19/2010,26807
948349,DETECTIVE,12/21/2018,5616
948349,SERGEANT,4/26/2024,3795
940228,POLICE OFFICER,1/9/2006,13311
965161,POLICE OFFICER,1/10/2018,26537
965161,DETECTIVE,11/21/2023,6065
973446,POLICE OFFICER,12/29/2021,25825
941868,POLICE OFFICER,7/10/2006,13821
941868,DETECTIVE,12/23/2022,2053
948350,POLICE OFFICER,7/14/2009,26809
948350,DETECTIVE,5/2/2016,4901
972677,POLICE OFFICER,10/12/2021,6390
977540,POLICE OFFICER,7/19/2023,20878
930286,POLICE OFFICER,7/1/2002,26189
930286,SERGEANT,7/27/2007,2528
930286,LIEUTENANT,8/3/2012,
930286,CAPTAIN,5/7/2018,
930286,DEPUTY INSPECTOR,11/21/2023,
977171,POLICE OFFICER,7/5/2023,21591
947765,POLICE OFFICER,7/8/2008,9638
952816,POLICE OFFICER,7/11/2012,29047
952816,DETECTIVE,4/1/2022,3532
956707,POLICE OFFICER,7/9/2014,2376
956707,DETECTIVE,6/10/2021,3772
919140,POLICE OFFICER,4/15/1997,2949
919140,SERGEANT,10/26/2007,3094
919140,LIEUTENANT,6/26/2015,
900369,POLICE OFFICER,1/13/1992,29360
900369,DETECTIVE,9/29/1998,4883
900369,SERGEANT,5/24/2000,1082
900369,LIEUTENANT,11/25/2003,
900369,CAPTAIN,7/2/2010,
900369,DEPUTY INSPECTOR,1/25/2013,
900369,INSPECTOR,12/18/2015,
900369,DEPUTY CHIEF,12/19/2019,
900369,ASSISTANT CHIEF,7/28/2023,
900369,CHIEF OF TRANSIT,10/23/2024,
977934,POLICE OFFICER,10/25/2023,14387
930287,POLICE OFFICER,7/1/2002,8809
930287,SERGEANT,8/30/2016,490
958663,POLICE OFFICER,7/8/2015,20301
980575,POLICE OFFICER,10/30/2024,12050
934978,POLICE OFFICER,7/1/2004,22117
934978,SERGEANT,6/29/2012,4290
973448,POLICE OFFICER,12/29/2021,22802
931709,POLICE OFFICER,7/1/2002,20850
931709,SERGEANT,10/29/2010,3086
931709,SGT DET SQUAD,12/21/2021,
948040,POLICE OFFICER,1/14/2009,6623
948040,DETECTIVE,8/1/2016,3175
956708,POLICE OFFICER,7/9/2014,4834
956708,DETECTIVE,7/30/2021,3854
938628,POLICE OFFICER,7/11/2005,30099
945794,POLICE OFFICER,1/7/2008,29863
938629,POLICE OFFICER,7/11/2005,7324
949069,POLICE OFFICER,7/6/2010,8724
950546,POLICE OFFICER,7/6/2011,26221
961801,POLICE OFFICER,7/13/2016,1224
971075,POLICE OFFICER,2/24/2021,26645
936716,POLICE OFFICER,1/10/2005,838
974159,POLICE OFFICER,4/13/2022,10523
932760,POLICE OFFICER,7/1/2003,30297
951798,POLICE OFFICER,1/9/2012,8701
951798,DETECTIVE,7/30/2021,3855
951798,SERGEANT,9/3/2021,2128
969762,POLICE OFFICER,11/2/2020,24762
948043,POLICE OFFICER,1/14/2009,8462
948043,DETECTIVE,6/24/2016,4879
925405,POLICE OFFICER,3/1/2000,28351
925405,SERGEANT,4/1/2005,963
925405,LIEUTENANT,3/26/2010,
925405,CAPTAIN,5/29/2012,
925405,DEPUTY INSPECTOR,9/30/2016,
925405,INSPECTOR,6/28/2019,
925405,DEPUTY CHIEF,7/30/2021,
925405,ASSISTANT CHIEF,8/25/2023,
936717,POLICE OFFICER,1/10/2005,30881
967913,POLICE OFFICER,7/1/2019,28509
967913,DETECTIVE,10/25/2024,1616
944625,POLICE OFFICER,7/9/2007,2042
971460,POLICE OFFICER,4/28/2021,12404
963061,POLICE OFFICER,1/4/2017,21641
975510,POLICE OFFICER,10/19/2022,2849
975511,POLICE OFFICER,10/19/2022,4898
975511,POLICE OFFICER,6/14/2023,4808
974897,POLICE OFFICER,7/13/2022,20887
967099,POLICE OFFICER,1/3/2019,26767
964033,POLICE OFFICER,7/5/2017,25836
964033,SERGEANT,6/28/2024,4664
964034,POLICE OFFICER,7/5/2017,5183
961529,POLICE OFFICER,4/6/2016,5771
936718,POLICE OFFICER,1/10/2005,4162
971077,POLICE OFFICER,2/24/2021,26375
949070,POLICE OFFICER,7/6/2010,5662
967537,POLICE OFFICER,4/15/2019,6100
955965,POLICE OFFICER,1/8/2014,16947
955965,DETECTIVE,7/31/2024,4784
928442,POLICE OFFICER,7/2/2001,16947
928442,DETECTIVE,12/23/2013,4719
941870,POLICE OFFICER,7/10/2006,26006
941870,DETECTIVE,8/29/2013,7520
944226,POLICE OFFICER,7/9/2007,1363
944226,SERGEANT,3/18/2021,1005
958665,POLICE OFFICER,7/8/2015,18004
958665,POLICE OFFICER,9/10/2018,18000
958665,POLICE OFFICER,11/14/2018,18004
969104,POLICE OFFICER,1/6/2020,27420
957651,POLICE OFFICER,1/7/2015,27000
965739,POLICE OFFICER,4/25/2018,4972
965162,POLICE OFFICER,1/10/2018,30002
979200,POLICE OFFICER,4/24/2024,7727
951799,POLICE OFFICER,1/9/2012,9952
951799,DETECTIVE,11/21/2017,2275
951799,SERGEANT,5/27/2022,3464
971461,POLICE OFFICER,4/28/2021,12409
971982,POLICE OFFICER,7/7/2021,23030
980576,POLICE OFFICER,10/30/2024,10136
948577,POLICE OFFICER,7/6/2010,1444
948577,POLICE OFFICER,8/12/2013,2260
948577,SERGEANT,8/26/2022,5089
950547,POLICE OFFICER,7/6/2011,12684
950547,DETECTIVE,1/29/2021,2329
962455,POLICE OFFICER,10/11/2016,23436
962455,DETECTIVE,5/30/2023,2443
971462,POLICE OFFICER,4/28/2021,9602
925406,POLICE OFFICER,3/1/2000,12755
964542,POLICE OFFICER,10/18/2017,10136
964542,DETECTIVE,8/30/2024,1279
932763,POLICE OFFICER,7/1/2003,31020
932763,SERGEANT,7/25/2008,1898
932763,LIEUTENANT,9/30/2013,
932763,CAPTAIN,6/9/2017,
932763,DEPUTY INSPECTOR,1/27/2023,
954903,POLICE OFFICER,7/9/2013,3293
954903,DETECTIVE,6/10/2021,2849
954903,SERGEANT,8/25/2023,3646
973449,POLICE OFFICER,12/29/2021,26259
932764,POLICE OFFICER,7/1/2003,19556
932764,DETECTIVE,9/29/2014,4596
966092,POLICE OFFICER,7/2/2018,10892
974161,POLICE OFFICER,4/13/2022,8812
953940,POLICE OFFICER,1/9/2013,28851
953940,DETECTIVE,6/30/2023,4720
953940,SERGEANT,2/23/2024,2491
967538,POLICE OFFICER,4/15/2019,6165
959678,POLICE OFFICER,10/7/2015,1547
939825,POLICE OFFICER,1/9/2006,28570
970574,POLICE OFFICER,12/29/2020,10522
973450,POLICE OFFICER,12/29/2021,20166
971078,POLICE OFFICER,2/24/2021,26654
978916,POLICE OFFICER,1/17/2024,377
978916,POLICE OFFICER,5/30/2024,3747
979909,POLICE OFFICER,7/3/2024,18410
949072,POLICE OFFICER,7/6/2010,22109
949072,SERGEANT,5/29/2020,5224
949072,LIEUTENANT,2/23/2024,
968466,POLICE OFFICER,10/7/2019,26754
948589,POLICE OFFICER,7/6/2010,15714
950548,POLICE OFFICER,7/6/2011,15052
950548,SERGEANT,8/30/2019,5535
950548,LIEUTENANT,8/30/2024,
969763,POLICE OFFICER,11/2/2020,24679
967539,POLICE OFFICER,4/15/2019,7841
936048,POLICE OFFICER,1/10/2005,3309
934980,POLICE OFFICER,7/1/2004,3448
934980,DETECTIVE,1/31/2014,4997
934980,SERGEANT,12/19/2014,5149
934980,SGT DET SQUAD,8/26/2022,
972678,POLICE OFFICER,10/12/2021,4251
979910,POLICE OFFICER,7/3/2024,19212
941871,POLICE OFFICER,7/10/2006,3921
941871,DETECTIVE,8/31/2015,3206
945796,POLICE OFFICER,1/7/2008,29290
945796,SERGEANT,8/31/2015,4950
945796,LIEUTENANT,12/21/2021,
947053,POLICE OFFICER,7/8/2008,13251
947053,DETECTIVE,7/21/2022,519
977936,POLICE OFFICER,10/25/2023,31934
980577,POLICE OFFICER,10/30/2024,29834
960629,POLICE OFFICER,1/6/2016,7302
971463,POLICE OFFICER,4/28/2021,12853
967540,POLICE OFFICER,4/15/2019,6191
971079,POLICE OFFICER,2/24/2021,22103
978531,POLICE OFFICER,1/3/2024,21133
978531,POLICE OFFICER,1/25/2024,19068
970575,POLICE OFFICER,12/29/2020,7784
954904,POLICE OFFICER,7/9/2013,4177
959679,POLICE OFFICER,10/7/2015,19460
936720,POLICE OFFICER,1/10/2005,7940
936720,SERGEANT,12/21/2012,1694
936720,LIEUTENANT,8/1/2016,
936720,CAPTAIN,9/28/2018,
936720,DEPUTY INSPECTOR,12/22/2023,
954274,POLICE OFFICER,1/9/2013,4945
954274,SERGEANT,10/7/2019,3541
945797,POLICE OFFICER,1/7/2008,23467
965741,POLICE OFFICER,4/25/2018,6199
967100,POLICE OFFICER,1/3/2019,28291
944628,POLICE OFFICER,7/9/2007,20027
954905,POLICE OFFICER,7/9/2013,9580
954905,SERGEANT,11/24/2020,4458
947054,POLICE OFFICER,7/8/2008,4823
971080,POLICE OFFICER,2/24/2021,22997
943336,POLICE OFFICER,1/10/2007,14120
948482,POLICE OFFICER,1/11/2010,6433
975513,POLICE OFFICER,10/19/2022,4221
974898,POLICE OFFICER,7/13/2022,21644
970576,POLICE OFFICER,12/29/2020,5902
961803,POLICE OFFICER,7/13/2016,10187
980578,POLICE OFFICER,10/30/2024,8911
979201,POLICE OFFICER,4/24/2024,8751
958668,POLICE OFFICER,7/8/2015,7513
931712,POLICE OFFICER,7/1/2002,1295
931712,DETECTIVE,12/22/2017,4091
962456,POLICE OFFICER,10/11/2016,11327
948041,POLICE OFFICER,1/14/2009,8490
948041,DETECTIVE,3/31/2017,6773
948041,SERGEANT,7/28/2017,3282
952644,POLICE OFFICER,7/11/2012,16932
973451,POLICE OFFICER,12/29/2021,26776
971983,POLICE OFFICER,7/7/2021,23328
945798,POLICE OFFICER,1/7/2008,17897
945798,SERGEANT,3/1/2013,2301
945798,LIEUTENANT,11/26/2019,
945798,CAPTAIN,7/28/2023,
952818,POLICE OFFICER,7/11/2012,18217
972679,POLICE OFFICER,10/12/2021,5141
943338,POLICE OFFICER,1/10/2007,2942
977937,POLICE OFFICER,10/25/2023,31685
952819,POLICE OFFICER,7/11/2012,24331
952819,DETECTIVE,10/7/2019,2185
974899,POLICE OFFICER,7/13/2022,22515
932765,POLICE OFFICER,7/1/2003,29790
932765,SERGEANT,2/9/2022,1885
951800,POLICE OFFICER,1/9/2012,17468
951800,SERGEANT,10/7/2019,3545
977172,POLICE OFFICER,7/5/2023,28597
969764,POLICE OFFICER,11/2/2020,23322
974162,POLICE OFFICER,4/13/2022,9348
934982,POLICE OFFICER,7/1/2004,3491
934982,DETECTIVE,2/26/2020,7148
940229,POLICE OFFICER,1/9/2006,20432
940229,DETECTIVE,12/22/2017,4185
959680,POLICE OFFICER,10/7/2015,19373
959680,DETECTIVE,2/23/2024,5032
970577,POLICE OFFICER,12/29/2020,6452
977938,POLICE OFFICER,10/25/2023,8946
964037,POLICE OFFICER,7/5/2017,15614
928445,POLICE OFFICER,7/2/2001,12370
928445,DETECTIVE,4/4/2024,184
953941,POLICE OFFICER,1/9/2013,20424
974163,POLICE OFFICER,4/13/2022,9635
968467,POLICE OFFICER,10/7/2019,5833
975514,POLICE OFFICER,10/19/2022,4904
974900,POLICE OFFICER,7/13/2022,23183
974901,POLICE OFFICER,8/29/2022,19339
971081,POLICE OFFICER,2/24/2021,26135
976172,POLICE OFFICER,1/17/2023,6048
947056,POLICE OFFICER,7/8/2008,3560
947056,SERGEANT,11/24/2015,2319
947056,LIEUTENANT,2/9/2022,
925602,POLICE OFFICER,3/1/2000,9742
925602,DETECTIVE,3/31/2006,3443
925602,SERGEANT,8/31/2006,86
925602,SGT DET SQUAD,12/23/2010,
930296,POLICE OFFICER,7/1/2002,25291
930296,SERGEANT,7/27/2007,4016
930296,LIEUTENANT,4/26/2013,
972680,POLICE OFFICER,10/12/2021,1351
930298,POLICE OFFICER,7/1/2002,24368
956711,POLICE OFFICER,7/9/2014,14299
952820,POLICE OFFICER,7/11/2012,31483
952820,SERGEANT,2/9/2022,1894
971984,POLICE OFFICER,7/7/2021,24095
969765,POLICE OFFICER,11/2/2020,22913
890128,POLICE OFFICER,1/1/1990,1851
890128,DETECTIVE,8/31/2006,3118
964038,POLICE OFFICER,7/5/2017,16373
956712,POLICE OFFICER,7/9/2014,3357
947057,POLICE OFFICER,7/8/2008,19140
954906,POLICE OFFICER,7/9/2013,6667
954906,SERGEANT,4/4/2024,2812
942779,POLICE OFFICER,7/10/2006,30188
942779,POLICE OFFICER,3/2/2011,5556
942779,DETECTIVE,11/21/2017,2298
955934,POLICE OFFICER,1/8/2014,11386
934741,POLICE OFFICER,7/1/2004,29395
934741,SERGEANT,5/2/2016,1787
934741,POLICE OFFICER,5/23/2017,29395
955967,POLICE OFFICER,1/8/2014,11401
955967,DETECTIVE,2/24/2023,2366
949073,POLICE OFFICER,7/6/2010,10461
931713,POLICE OFFICER,7/1/2002,14743
931713,SERGEANT,4/24/2009,1478
967101,POLICE OFFICER,1/3/2019,25319
976689,POLICE OFFICER,4/26/2023,17217
958671,POLICE OFFICER,7/8/2015,7516
958671,DETECTIVE,4/30/2020,4379
933824,POLICE OFFICER,1/20/2004,12117
933824,DETECTIVE,5/28/2010,2408
942899,POLICE OFFICER,1/10/2007,748
941874,POLICE OFFICER,7/10/2006,11207
941874,DETECTIVE,9/30/2013,1679
941874,SERGEANT,4/4/2024,1043
949074,POLICE OFFICER,7/6/2010,31650
949074,DETECTIVE,1/27/2017,6083
949074,SERGEANT,2/24/2017,3870
949074,LIEUTENANT,1/27/2023,
904093,POLICE OFFICER,8/30/1993,30057
904093,SERGEANT,11/24/1998,3870
904093,LIEUTENANT,11/25/2003,
904093,CAPTAIN,5/29/2012,
904093,DEPUTY INSPECTOR,11/20/2018,
965163,POLICE OFFICER,1/10/2018,22607
965163,SERGEANT,7/31/2024,391
933308,POLICE OFFICER,7/1/2003,31640
922469,POLICE OFFICER,8/31/1998,28690
922469,SERGEANT,11/30/2005,1830
922469,LIEUTENANT,6/29/2012,
969767,POLICE OFFICER,11/2/2020,22999
974166,POLICE OFFICER,4/13/2022,9367
969768,POLICE OFFICER,11/2/2020,23383
963561,POLICE OFFICER,4/12/2017,9149
963561,POLICE OFFICER,1/16/2023,9167
972681,POLICE OFFICER,10/12/2021,6762
977940,POLICE OFFICER,10/25/2023,24634
962457,POLICE OFFICER,10/11/2016,19161
969769,POLICE OFFICER,11/2/2020,25146
962458,POLICE OFFICER,10/11/2016,23446
963063,POLICE OFFICER,1/4/2017,20923
977541,POLICE OFFICER,7/19/2023,24991
974167,POLICE OFFICER,4/13/2022,10829
979912,POLICE OFFICER,7/3/2024,726
971985,POLICE OFFICER,7/7/2021,14068
973452,POLICE OFFICER,12/29/2021,29679
979913,POLICE OFFICER,7/3/2024,29269
979913,POLICE OFFICER,9/13/2024,3910
943340,POLICE OFFICER,1/10/2007,14519
943340,POLICE OFFICER,2/29/2008,12690
932766,POLICE OFFICER,7/1/2003,30774
932766,SERGEANT,7/25/2008,1910
932766,LIEUTENANT,8/3/2012,
980579,POLICE OFFICER,10/30/2024,14240
932767,POLICE OFFICER,7/1/2003,26918
932767,SERGEANT,7/25/2008,1911
932767,LIEUTENANT,8/3/2012,
932767,CAPTAIN,1/30/2015,
932767,DEPUTY INSPECTOR,7/30/2021,
932767,INSPECTOR,7/31/2024,
947767,POLICE OFFICER,7/8/2008,8657
947767,DETECTIVE,9/30/2016,7145
947767,SERGEANT,6/9/2017,1122
947767,LIEUTENANT,1/27/2023,
951802,POLICE OFFICER,1/9/2012,17478
951802,POLICE OFFICER,6/15/2022,11713
958672,POLICE OFFICER,7/8/2015,20158
958672,DETECTIVE,8/26/2022,6740
958673,POLICE OFFICER,7/8/2015,19833
977941,POLICE OFFICER,10/25/2023,31697
944630,POLICE OFFICER,7/9/2007,7826
979202,POLICE OFFICER,4/24/2024,9372
953942,POLICE OFFICER,1/9/2013,25672
974168,POLICE OFFICER,4/13/2022,11155
936723,POLICE OFFICER,1/10/2005,29924
936723,SERGEANT,10/7/2019,3558
973453,POLICE OFFICER,12/29/2021,29895
979203,POLICE OFFICER,4/24/2024,9996
973454,POLICE OFFICER,12/29/2021,30155
936724,POLICE OFFICER,1/10/2005,19316
953943,POLICE OFFICER,1/9/2013,11630
953943,SERGEANT,4/4/2024,2900
965164,POLICE OFFICER,1/10/2018,26975
965164,SERGEANT,9/30/2024,1508
930304,POLICE OFFICER,7/1/2002,9826
930304,SERGEANT,11/30/2007,4921
930304,SGT DET SQUAD,12/21/2016,
941875,POLICE OFFICER,7/10/2006,22271
941875,DETECTIVE,10/26/2012,203
947059,POLICE OFFICER,7/8/2008,18110
964039,POLICE OFFICER,7/5/2017,25840
953944,POLICE OFFICER,1/9/2013,9885
953944,SERGEANT,6/28/2019,229
959681,POLICE OFFICER,10/7/2015,20537
977942,POLICE OFFICER,10/25/2023,169
969105,POLICE OFFICER,1/6/2020,22320
979204,POLICE OFFICER,4/24/2024,10732
971464,POLICE OFFICER,4/28/2021,20498
958674,POLICE OFFICER,7/8/2015,18890
978532,POLICE OFFICER,1/3/2024,12295
965165,POLICE OFFICER,1/10/2018,9151
979205,POLICE OFFICER,4/24/2024,12522
933826,POLICE OFFICER,1/20/2004,24629
949076,POLICE OFFICER,7/6/2010,10468
949076,DETECTIVE,1/27/2017,6087
949076,SERGEANT,2/9/2022,1904
932994,POLICE OFFICER,7/1/2003,17675
978533,POLICE OFFICER,1/3/2024,5815
978534,POLICE OFFICER,1/3/2024,384
956714,POLICE OFFICER,7/9/2014,15322
960633,POLICE OFFICER,1/6/2016,3082
965167,POLICE OFFICER,1/10/2018,29249
976173,POLICE OFFICER,1/17/2023,6768
950552,POLICE OFFICER,7/6/2011,731
950552,DETECTIVE,5/31/2024,2713
950552,DETECTIVE,6/4/2024,731
954908,POLICE OFFICER,7/9/2013,17342
974169,POLICE OFFICER,4/13/2022,10357
958675,POLICE OFFICER,7/8/2015,17187
940231,POLICE OFFICER,1/9/2006,10864
940231,SERGEANT,3/28/2013,3808
940231,LIEUTENANT,7/21/2022,
947918,POLICE OFFICER,1/14/2009,5189
947918,SERGEANT,6/10/2021,1041
957653,POLICE OFFICER,1/7/2015,16379
949077,POLICE OFFICER,7/6/2010,5765
949077,DETECTIVE,8/31/2018,7762
949077,SERGEANT,6/10/2021,1051
951455,POLICE OFFICER,7/6/2011,20121
936725,POLICE OFFICER,1/10/2005,13789
936725,SERGEANT,1/27/2010,288
936725,LIEUTENANT,6/29/2012,
936725,CAPTAIN,9/29/2014,
936725,DEPUTY INSPECTOR,12/19/2019,
979206,POLICE OFFICER,4/24/2024,18972
955969,POLICE OFFICER,1/8/2014,13693
973455,POLICE OFFICER,12/29/2021,28881
974903,POLICE OFFICER,7/13/2022,16294
955833,POLICE OFFICER,1/8/2014,13716
955833,DETECTIVE,3/18/2021,3376
944076,POLICE OFFICER,1/10/2007,15642
951803,POLICE OFFICER,1/9/2012,18330
965166,POLICE OFFICER,1/10/2018,390
934929,POLICE OFFICER,7/1/2004,3035
934929,SERGEANT,6/25/2014,4034
934929,SERGEANT,11/1/2017,3452
934929,LIEUTENANT,10/18/2021,
929438,POLICE OFFICER,7/1/2002,27292
929438,DETECTIVE,5/25/2007,6933
929438,SERGEANT,7/27/2007,2583
929438,SGT DET SQUAD,1/28/2011,
929438,LIEUTENANT,1/31/2014,
929438,CAPTAIN,6/9/2017,
929438,DEPUTY INSPECTOR,3/18/2021,
929438,INSPECTOR,11/21/2023,
934986,POLICE OFFICER,7/1/2004,12838
934986,SERGEANT,3/2/2015,1937
934986,LIEUTENANT,11/22/2022,
956716,POLICE OFFICER,7/9/2014,12589
